id,time,temperature,humidity
1,2021-09-17 03:48:27,19.86,80
2,2021-09-17 03:48:27,38.51,47
4,2021-09-17 03:48:27,42.09,76
5,2021-09-17 03:48:27,30.0,74
7,2021-09-17 03:48:27,1.28,51
8,2021-09-17 03:48:27,27.94,54
9,2021-09-17 03:48:27,21.67,49
1,2021-09-17 03:49:36,50.25,87
2,2021-09-17 03:49:36,21.29,92
3,2021-09-17 03:49:36,46.25,68
9,2021-09-17 03:49:36,35.28,90
10,2021-09-17 03:49:36,28.65,48
3,2021-09-17 03:51:15,31.68,89
6,2021-09-17 03:51:15,-7.22,52
8,2021-09-17 03:51:15,44.09,53
2,2021-09-17 03:51:37,-5.68,64
4,2021-09-17 03:51:37,17.61,93
5,2021-09-17 03:51:37,2.4,83
7,2021-09-17 03:51:37,-9.21,89
9,2021-09-17 03:51:37,23.06,52
1,2021-09-17 03:53:37,-6.67,50
2,2021-09-17 03:53:37,-4.8,91
8,2021-09-17 03:53:37,13.91,94
9,2021-09-17 03:53:37,32.62,45
10,2021-09-17 03:53:37,10.22,60
1,2021-09-17 03:54:54,32.75,45
4,2021-09-17 03:54:54,37.46,40
5,2021-09-17 03:54:54,6.21,75
7,2021-09-17 03:54:54,17.29,63
10,2021-09-17 03:54:54,5.74,63
1,2021-09-17 03:55:22,27.81,50
3,2021-09-17 03:55:22,-3.83,57
4,2021-09-17 03:55:22,47.95,48
6,2021-09-17 03:55:22,16.84,66
8,2021-09-17 03:55:22,23.44,72
9,2021-09-17 03:55:22,22.13,73
10,2021-09-17 03:55:22,34.25,61
2,2021-09-17 03:56:22,16.89,58
4,2021-09-17 03:56:22,34.0,75
5,2021-09-17 03:56:22,42.16,48
8,2021-09-17 03:56:22,26.92,40
9,2021-09-17 03:56:22,24.86,78
10,2021-09-17 03:56:22,-2.73,54
2,2021-09-17 03:58:14,3.71,57
3,2021-09-17 03:58:14,12.23,44
4,2021-09-17 03:58:14,-6.97,72
7,2021-09-17 03:58:14,28.99,73
2,2021-09-17 03:59:54,16.37,77
3,2021-09-17 03:59:54,-6.79,66
4,2021-09-17 03:59:54,26.29,63
6,2021-09-17 03:59:54,4.85,57
8,2021-09-17 03:59:54,24.88,94
1,2021-09-17 04:00:52,49.5,91
3,2021-09-17 04:00:52,19.05,70
5,2021-09-17 04:00:52,44.13,85
8,2021-09-17 04:00:52,35.64,46
3,2021-09-17 04:02:49,27.3,81
4,2021-09-17 04:02:49,38.38,41
5,2021-09-17 04:02:49,44.92,79
6,2021-09-17 04:02:49,12.22,51
7,2021-09-17 04:02:49,9.37,77
8,2021-09-17 04:02:49,47.73,69
9,2021-09-17 04:02:49,33.92,65
10,2021-09-17 04:02:49,1.27,52
3,2021-09-17 04:03:27,46.14,58
4,2021-09-17 04:03:27,26.66,58
9,2021-09-17 04:03:27,13.04,45
2,2021-09-17 04:03:31,-3.75,52
3,2021-09-17 04:03:31,38.42,72
4,2021-09-17 04:03:31,5.44,47
5,2021-09-17 04:03:31,-6.33,46
3,2021-09-17 04:05:05,10.77,42
4,2021-09-17 04:05:05,33.77,92
5,2021-09-17 04:05:05,8.22,60
1,2021-09-17 04:06:36,-4.96,58
2,2021-09-17 04:06:36,-3.43,49
6,2021-09-17 04:06:36,-0.89,82
8,2021-09-17 04:06:36,15.41,81
9,2021-09-17 04:06:36,46.24,48
4,2021-09-17 04:08:12,31.71,73
5,2021-09-17 04:08:12,25.56,54
6,2021-09-17 04:08:12,10.33,65
7,2021-09-17 04:08:12,7.85,86
8,2021-09-17 04:08:12,3.02,66
2,2021-09-17 04:09:44,35.75,84
7,2021-09-17 04:09:44,-6.25,56
9,2021-09-17 04:09:44,9.26,44
2,2021-09-17 04:10:14,50.06,93
6,2021-09-17 04:10:14,11.96,78
3,2021-09-17 04:11:55,48.98,92
4,2021-09-17 04:11:55,29.13,75
6,2021-09-17 04:11:55,15.07,72
8,2021-09-17 04:11:55,32.29,47
9,2021-09-17 04:11:55,24.19,74
2,2021-09-17 04:12:09,4.54,85
6,2021-09-17 04:12:09,13.94,90
7,2021-09-17 04:12:09,17.81,49
1,2021-09-17 04:13:55,21.4,94
3,2021-09-17 04:13:55,49.67,57
4,2021-09-17 04:13:55,45.86,66
8,2021-09-17 04:13:55,12.33,62
1,2021-09-17 04:14:13,18.46,73
5,2021-09-17 04:14:13,19.69,92
6,2021-09-17 04:14:13,36.09,70
8,2021-09-17 04:14:13,49.86,50
10,2021-09-17 04:14:13,42.01,50
2,2021-09-17 04:15:32,10.86,52
3,2021-09-17 04:15:32,34.43,74
4,2021-09-17 04:15:32,-9.92,92
6,2021-09-17 04:15:32,38.84,71
8,2021-09-17 04:15:32,16.81,87
9,2021-09-17 04:15:32,22.72,57
1,2021-09-17 04:16:08,-2.47,58
3,2021-09-17 04:16:08,-3.9,82
5,2021-09-17 04:16:08,-6.1,58
6,2021-09-17 04:16:08,34.69,87
7,2021-09-17 04:16:08,23.08,88
8,2021-09-17 04:16:08,40.16,71
1,2021-09-17 04:16:43,38.0,84
2,2021-09-17 04:16:43,24.89,76
3,2021-09-17 04:16:43,-2.66,86
4,2021-09-17 04:16:43,26.87,49
3,2021-09-17 04:17:41,-1.86,75
4,2021-09-17 04:17:41,24.02,67
6,2021-09-17 04:17:41,27.12,65
8,2021-09-17 04:17:41,25.36,62
9,2021-09-17 04:17:41,3.09,40
10,2021-09-17 04:17:41,1.0,71
1,2021-09-17 04:19:21,26.91,90
5,2021-09-17 04:19:21,12.72,77
10,2021-09-17 04:19:21,-2.34,95
2,2021-09-17 04:20:14,1.59,74
5,2021-09-17 04:20:14,15.02,56
7,2021-09-17 04:20:14,20.63,44
10,2021-09-17 04:20:14,15.59,85
3,2021-09-17 04:20:40,40.56,87
6,2021-09-17 04:20:40,33.44,61
7,2021-09-17 04:20:40,34.44,68
8,2021-09-17 04:20:40,16.3,57
10,2021-09-17 04:20:40,26.99,48
1,2021-09-17 04:21:06,24.48,89
6,2021-09-17 04:21:06,50.19,56
7,2021-09-17 04:21:06,10.0,76
8,2021-09-17 04:21:06,-1.86,63
9,2021-09-17 04:21:06,49.85,51
10,2021-09-17 04:21:06,40.47,78
1,2021-09-17 04:21:10,-2.81,56
2,2021-09-17 04:21:10,14.55,44
3,2021-09-17 04:21:10,39.76,85
8,2021-09-17 04:21:10,23.03,81
2,2021-09-17 04:21:42,42.34,58
3,2021-09-17 04:21:42,44.9,85
5,2021-09-17 04:21:42,24.53,72
6,2021-09-17 04:21:42,-0.66,72
7,2021-09-17 04:21:42,20.79,65
8,2021-09-17 04:21:42,19.63,47
9,2021-09-17 04:21:42,24.97,68
1,2021-09-17 04:21:52,47.5,48
3,2021-09-17 04:21:52,38.44,42
7,2021-09-17 04:21:52,13.15,48
8,2021-09-17 04:21:52,49.7,53
1,2021-09-17 04:22:31,14.88,40
3,2021-09-17 04:22:31,48.45,82
5,2021-09-17 04:22:31,38.48,57
9,2021-09-17 04:22:31,16.44,83
2,2021-09-17 04:24:16,-8.61,48
3,2021-09-17 04:24:16,17.52,42
5,2021-09-17 04:24:16,0.36,70
7,2021-09-17 04:24:16,39.97,51
8,2021-09-17 04:24:16,43.63,84
1,2021-09-17 04:24:21,-1.83,41
2,2021-09-17 04:24:21,-2.0,58
3,2021-09-17 04:24:21,47.02,90
4,2021-09-17 04:24:21,5.64,88
5,2021-09-17 04:24:21,-6.5,65
7,2021-09-17 04:24:21,-4.86,73
8,2021-09-17 04:24:21,43.93,48
9,2021-09-17 04:24:21,12.56,62
2,2021-09-17 04:26:07,3.49,95
5,2021-09-17 04:26:07,-0.87,93
6,2021-09-17 04:26:07,37.72,83
9,2021-09-17 04:26:07,31.95,50
10,2021-09-17 04:26:07,-0.74,49
1,2021-09-17 04:26:32,-6.42,50
2,2021-09-17 04:26:32,49.23,87
3,2021-09-17 04:26:32,-0.33,82
5,2021-09-17 04:26:32,35.19,77
8,2021-09-17 04:26:32,28.47,81
9,2021-09-17 04:26:32,24.54,85
1,2021-09-17 04:27:43,2.1,45
3,2021-09-17 04:27:43,50.06,82
4,2021-09-17 04:27:43,34.69,64
5,2021-09-17 04:27:43,-4.59,84
7,2021-09-17 04:27:43,27.61,77
10,2021-09-17 04:27:43,5.18,93
2,2021-09-17 04:28:19,30.39,88
3,2021-09-17 04:28:19,2.07,63
5,2021-09-17 04:28:19,9.06,47
7,2021-09-17 04:28:19,49.97,43
8,2021-09-17 04:28:19,19.56,51
9,2021-09-17 04:28:19,-0.34,67
10,2021-09-17 04:28:19,17.26,51
2,2021-09-17 04:30:08,-8.09,41
3,2021-09-17 04:30:08,42.05,78
4,2021-09-17 04:30:08,44.5,66
5,2021-09-17 04:30:08,20.65,42
8,2021-09-17 04:30:08,36.77,40
9,2021-09-17 04:30:08,7.58,88
10,2021-09-17 04:30:08,15.71,68
1,2021-09-17 04:31:04,4.35,60
3,2021-09-17 04:31:04,35.67,54
5,2021-09-17 04:31:04,11.4,68
6,2021-09-17 04:31:04,44.25,64
7,2021-09-17 04:31:04,33.79,41
9,2021-09-17 04:31:04,45.53,58
3,2021-09-17 04:32:44,19.21,68
5,2021-09-17 04:32:44,40.69,69
7,2021-09-17 04:32:44,36.74,48
8,2021-09-17 04:32:44,44.7,95
10,2021-09-17 04:32:44,-7.97,69
1,2021-09-17 04:33:10,21.57,70
2,2021-09-17 04:33:10,14.36,66
3,2021-09-17 04:33:10,37.46,52
6,2021-09-17 04:33:10,12.74,50
7,2021-09-17 04:33:10,44.11,78
8,2021-09-17 04:33:10,30.65,55
9,2021-09-17 04:33:10,-4.08,69
10,2021-09-17 04:33:10,11.59,84
2,2021-09-17 04:35:08,22.0,66
4,2021-09-17 04:35:08,37.82,88
7,2021-09-17 04:35:08,13.34,57
9,2021-09-17 04:35:08,13.76,47
10,2021-09-17 04:35:08,26.82,69
1,2021-09-17 04:35:30,42.86,56
3,2021-09-17 04:35:30,45.26,89
4,2021-09-17 04:35:30,16.44,88
5,2021-09-17 04:35:30,11.09,71
6,2021-09-17 04:35:30,11.32,93
1,2021-09-17 04:37:05,1.55,87
2,2021-09-17 04:37:05,12.51,68
8,2021-09-17 04:37:05,12.29,62
9,2021-09-17 04:37:05,23.62,50
10,2021-09-17 04:37:05,1.84,57
1,2021-09-17 04:38:26,12.0,56
3,2021-09-17 04:38:26,6.36,80
5,2021-09-17 04:38:26,30.92,93
7,2021-09-17 04:38:26,6.19,86
9,2021-09-17 04:38:26,50.55,65
10,2021-09-17 04:38:26,49.61,80
1,2021-09-17 04:39:28,19.77,63
4,2021-09-17 04:39:28,50.43,88
6,2021-09-17 04:39:28,50.19,58
8,2021-09-17 04:39:28,20.58,82
10,2021-09-17 04:39:28,47.1,50
1,2021-09-17 04:39:41,37.14,75
3,2021-09-17 04:39:41,17.03,72
4,2021-09-17 04:39:41,10.2,48
6,2021-09-17 04:39:41,30.03,50
3,2021-09-17 04:39:59,36.37,56
4,2021-09-17 04:39:59,-2.6,77
5,2021-09-17 04:39:59,50.13,93
6,2021-09-17 04:39:59,17.53,41
7,2021-09-17 04:39:59,27.95,75
9,2021-09-17 04:39:59,33.7,67
1,2021-09-17 04:40:02,17.83,51
2,2021-09-17 04:40:02,38.93,72
3,2021-09-17 04:40:02,23.89,74
6,2021-09-17 04:40:02,30.66,57
8,2021-09-17 04:40:02,7.23,75
9,2021-09-17 04:40:02,42.9,65
10,2021-09-17 04:40:02,14.42,60
2,2021-09-17 04:40:08,10.86,47
4,2021-09-17 04:40:08,24.42,63
5,2021-09-17 04:40:08,9.51,67
8,2021-09-17 04:40:08,35.66,77
10,2021-09-17 04:40:08,26.59,41
1,2021-09-17 04:41:01,32.97,82
4,2021-09-17 04:41:01,6.78,78
5,2021-09-17 04:41:01,-1.05,48
6,2021-09-17 04:41:01,9.51,84
7,2021-09-17 04:41:01,-6.08,92
1,2021-09-17 04:42:12,2.93,56
4,2021-09-17 04:42:12,0.71,64
5,2021-09-17 04:42:12,22.8,63
6,2021-09-17 04:42:12,-9.24,54
8,2021-09-17 04:42:12,-2.73,42
1,2021-09-17 04:42:45,18.29,90
2,2021-09-17 04:42:45,15.54,62
3,2021-09-17 04:42:45,-5.85,64
4,2021-09-17 04:42:45,-8.46,74
5,2021-09-17 04:42:45,16.98,57
6,2021-09-17 04:42:45,1.72,81
8,2021-09-17 04:42:45,35.18,40
10,2021-09-17 04:42:45,49.15,67
2,2021-09-17 04:43:19,27.61,51
3,2021-09-17 04:43:19,14.86,91
10,2021-09-17 04:43:19,23.53,79
1,2021-09-17 04:44:04,46.0,85
5,2021-09-17 04:44:04,44.79,52
6,2021-09-17 04:44:04,34.85,59
5,2021-09-17 04:45:13,35.69,88
6,2021-09-17 04:45:13,-4.25,85
7,2021-09-17 04:45:13,21.86,61
8,2021-09-17 04:45:13,22.92,80
9,2021-09-17 04:45:13,23.5,45
10,2021-09-17 04:45:13,46.57,68
5,2021-09-17 04:45:30,23.01,67
6,2021-09-17 04:45:30,30.9,85
2,2021-09-17 04:46:29,3.11,95
4,2021-09-17 04:46:29,49.01,49
5,2021-09-17 04:46:29,41.84,47
6,2021-09-17 04:46:29,-8.72,78
8,2021-09-17 04:46:29,41.05,87
9,2021-09-17 04:46:29,12.35,41
2,2021-09-17 04:48:18,-3.38,93
4,2021-09-17 04:48:18,8.04,92
5,2021-09-17 04:48:18,15.03,87
8,2021-09-17 04:48:18,17.46,78
2,2021-09-17 04:49:26,33.79,41
5,2021-09-17 04:49:26,4.03,90
6,2021-09-17 04:49:26,-0.69,95
10,2021-09-17 04:49:26,39.28,54
2,2021-09-17 04:50:37,49.93,75
4,2021-09-17 04:50:37,3.29,41
8,2021-09-17 04:50:37,28.29,69
9,2021-09-17 04:50:37,32.8,73
1,2021-09-17 04:51:31,5.73,52
2,2021-09-17 04:51:31,46.77,41
3,2021-09-17 04:51:31,46.09,81
5,2021-09-17 04:51:31,9.22,58
6,2021-09-17 04:51:31,-2.38,44
7,2021-09-17 04:51:31,-2.11,78
8,2021-09-17 04:51:31,-0.85,88
1,2021-09-17 04:51:43,-1.75,88
2,2021-09-17 04:51:43,19.87,62
3,2021-09-17 04:51:43,20.26,70
4,2021-09-17 04:51:43,31.3,59
5,2021-09-17 04:51:43,-6.12,56
8,2021-09-17 04:51:43,20.25,63
9,2021-09-17 04:51:43,33.83,54
10,2021-09-17 04:51:43,43.53,93
1,2021-09-17 04:53:11,-5.77,55
2,2021-09-17 04:53:11,6.01,82
6,2021-09-17 04:53:11,-1.11,48
7,2021-09-17 04:53:11,23.0,89
10,2021-09-17 04:53:11,-3.71,85
1,2021-09-17 04:54:18,44.6,93
2,2021-09-17 04:54:18,4.1,76
6,2021-09-17 04:54:18,23.85,90
7,2021-09-17 04:54:18,21.07,78
8,2021-09-17 04:54:18,11.51,74
10,2021-09-17 04:54:18,4.72,74
2,2021-09-17 04:56:16,-4.34,66
3,2021-09-17 04:56:16,37.54,80
5,2021-09-17 04:56:16,38.97,89
7,2021-09-17 04:56:16,48.92,43
8,2021-09-17 04:56:16,49.32,88
9,2021-09-17 04:56:16,48.47,95
2,2021-09-17 04:57:48,6.11,51
4,2021-09-17 04:57:48,7.36,78
5,2021-09-17 04:57:48,14.26,70
8,2021-09-17 04:57:48,6.47,86
9,2021-09-17 04:57:48,-6.42,45
1,2021-09-17 04:57:54,27.05,73
2,2021-09-17 04:57:54,25.4,53
4,2021-09-17 04:57:54,43.14,78
9,2021-09-17 04:57:54,13.46,75
10,2021-09-17 04:57:54,2.41,63
1,2021-09-17 04:59:50,34.77,71
2,2021-09-17 04:59:50,23.42,41
3,2021-09-17 04:59:50,5.41,55
4,2021-09-17 04:59:50,9.4,51
6,2021-09-17 04:59:50,47.3,94
7,2021-09-17 04:59:50,39.33,93
8,2021-09-17 04:59:50,-3.69,56
10,2021-09-17 04:59:50,22.59,85
2,2021-09-17 04:59:51,47.52,41
4,2021-09-17 04:59:51,3.28,44
7,2021-09-17 04:59:51,38.97,43
8,2021-09-17 04:59:51,19.25,89
10,2021-09-17 04:59:51,18.68,50
2,2021-09-17 05:00:54,-0.83,65
4,2021-09-17 05:00:54,49.34,60
5,2021-09-17 05:00:54,25.68,59
8,2021-09-17 05:00:54,15.41,43
10,2021-09-17 05:00:54,50.22,44
5,2021-09-17 05:01:59,4.95,53
2,2021-09-17 05:02:34,38.29,91
3,2021-09-17 05:02:34,-8.76,82
4,2021-09-17 05:02:34,16.06,55
6,2021-09-17 05:02:34,38.77,70
9,2021-09-17 05:02:34,19.13,90
10,2021-09-17 05:02:34,40.0,95
1,2021-09-17 05:02:37,48.9,63
2,2021-09-17 05:02:37,34.32,79
6,2021-09-17 05:02:37,6.69,69
8,2021-09-17 05:02:37,-6.57,67
10,2021-09-17 05:02:37,12.72,64
1,2021-09-17 05:04:19,35.25,73
2,2021-09-17 05:04:19,36.64,94
4,2021-09-17 05:04:19,38.43,65
6,2021-09-17 05:04:19,23.01,62
7,2021-09-17 05:04:19,30.35,79
1,2021-09-17 05:04:45,34.92,52
3,2021-09-17 05:04:45,49.63,65
9,2021-09-17 05:04:45,37.43,69
1,2021-09-17 05:04:56,-7.98,76
5,2021-09-17 05:04:56,28.59,49
7,2021-09-17 05:04:56,16.38,66
10,2021-09-17 05:04:56,22.08,64
1,2021-09-17 05:06:47,4.9,77
2,2021-09-17 05:06:47,21.53,92
8,2021-09-17 05:06:47,37.35,79
2,2021-09-17 05:07:41,-6.03,82
3,2021-09-17 05:07:41,-8.93,90
4,2021-09-17 05:07:41,28.4,69
5,2021-09-17 05:07:41,31.51,81
6,2021-09-17 05:07:41,28.23,93
2,2021-09-17 05:09:00,21.16,44
3,2021-09-17 05:09:00,-6.12,83
6,2021-09-17 05:09:00,-7.07,54
7,2021-09-17 05:09:00,19.45,49
8,2021-09-17 05:09:00,-0.84,44
9,2021-09-17 05:09:00,22.88,63
1,2021-09-17 05:10:20,-4.04,90
3,2021-09-17 05:10:20,-5.07,90
4,2021-09-17 05:10:20,-9.86,72
5,2021-09-17 05:10:20,-9.95,74
7,2021-09-17 05:10:20,49.78,83
8,2021-09-17 05:10:20,39.75,51
9,2021-09-17 05:10:20,-1.84,70
4,2021-09-17 05:10:48,-7.51,62
5,2021-09-17 05:10:48,24.53,70
8,2021-09-17 05:10:48,28.6,75
1,2021-09-17 05:11:42,5.64,69
3,2021-09-17 05:11:42,5.06,77
4,2021-09-17 05:11:42,20.15,66
6,2021-09-17 05:11:42,10.88,86
7,2021-09-17 05:11:42,9.08,46
2,2021-09-17 05:11:58,23.33,53
4,2021-09-17 05:11:58,31.94,51
7,2021-09-17 05:11:58,43.39,83
9,2021-09-17 05:11:58,-7.79,46
1,2021-09-17 05:13:29,38.32,80
2,2021-09-17 05:13:29,9.79,94
3,2021-09-17 05:13:29,19.3,54
4,2021-09-17 05:13:29,-0.49,71
5,2021-09-17 05:13:29,7.91,43
6,2021-09-17 05:13:29,47.83,62
7,2021-09-17 05:13:29,5.35,61
9,2021-09-17 05:13:29,-0.57,70
10,2021-09-17 05:13:29,29.67,76
1,2021-09-17 05:14:05,5.89,67
3,2021-09-17 05:14:05,40.51,51
6,2021-09-17 05:14:05,-8.79,40
7,2021-09-17 05:14:05,48.94,72
10,2021-09-17 05:14:05,12.83,84
1,2021-09-17 05:14:39,24.78,67
2,2021-09-17 05:14:39,23.41,91
3,2021-09-17 05:14:39,-2.27,52
4,2021-09-17 05:14:39,-5.66,53
5,2021-09-17 05:14:39,38.58,90
8,2021-09-17 05:14:39,-1.67,79
9,2021-09-17 05:14:39,5.85,49
10,2021-09-17 05:14:39,14.7,61
1,2021-09-17 05:15:53,43.31,51
3,2021-09-17 05:15:53,-7.72,53
5,2021-09-17 05:15:53,1.78,62
7,2021-09-17 05:15:53,38.94,81
9,2021-09-17 05:15:53,47.1,47
6,2021-09-17 05:16:22,5.6,86
8,2021-09-17 05:16:22,30.02,87
1,2021-09-17 05:17:45,-0.33,54
3,2021-09-17 05:17:45,29.64,67
4,2021-09-17 05:17:45,0.04,81
5,2021-09-17 05:17:45,-3.09,52
6,2021-09-17 05:17:45,43.94,77
7,2021-09-17 05:17:45,6.72,48
8,2021-09-17 05:17:45,33.08,95
10,2021-09-17 05:17:45,-7.17,46
2,2021-09-17 05:17:49,10.65,80
4,2021-09-17 05:17:49,-4.68,63
5,2021-09-17 05:17:49,44.68,69
7,2021-09-17 05:17:49,3.91,48
8,2021-09-17 05:17:49,-2.21,42
9,2021-09-17 05:17:49,27.26,69
1,2021-09-17 05:18:31,21.12,77
2,2021-09-17 05:18:31,19.6,73
3,2021-09-17 05:18:31,12.21,61
4,2021-09-17 05:18:31,44.34,65
5,2021-09-17 05:18:31,-3.62,72
6,2021-09-17 05:18:31,15.79,59
7,2021-09-17 05:18:31,24.35,90
8,2021-09-17 05:18:31,21.88,44
9,2021-09-17 05:18:31,39.38,73
1,2021-09-17 05:20:00,48.29,88
3,2021-09-17 05:20:00,12.92,90
5,2021-09-17 05:20:00,3.87,41
6,2021-09-17 05:20:00,35.78,61
7,2021-09-17 05:20:00,47.16,64
8,2021-09-17 05:20:00,38.41,90
10,2021-09-17 05:20:00,13.67,48
3,2021-09-17 05:20:22,1.25,82
6,2021-09-17 05:20:22,40.21,93
7,2021-09-17 05:20:22,-1.62,88
9,2021-09-17 05:20:22,44.82,94
10,2021-09-17 05:20:22,-6.12,66
3,2021-09-17 05:21:08,16.44,44
4,2021-09-17 05:21:08,9.71,69
8,2021-09-17 05:21:08,13.96,58
10,2021-09-17 05:21:08,27.74,46
1,2021-09-17 05:22:49,31.62,51
2,2021-09-17 05:22:49,-7.7,47
6,2021-09-17 05:22:49,1.8,57
8,2021-09-17 05:22:49,28.94,48
1,2021-09-17 05:23:56,-6.63,45
2,2021-09-17 05:23:56,32.87,63
4,2021-09-17 05:23:56,15.17,73
5,2021-09-17 05:23:56,12.25,77
2,2021-09-17 05:24:03,7.74,53
3,2021-09-17 05:24:03,46.24,85
4,2021-09-17 05:24:03,21.83,75
6,2021-09-17 05:24:03,-1.55,42
8,2021-09-17 05:24:03,18.36,62
9,2021-09-17 05:24:03,9.59,68
10,2021-09-17 05:24:03,31.17,58
1,2021-09-17 05:25:47,41.13,79
2,2021-09-17 05:25:47,50.48,82
3,2021-09-17 05:25:47,47.98,70
6,2021-09-17 05:25:47,25.06,44
7,2021-09-17 05:25:47,38.09,55
8,2021-09-17 05:25:47,-2.29,44
1,2021-09-17 05:26:31,14.66,46
2,2021-09-17 05:26:31,-4.89,63
5,2021-09-17 05:26:31,-6.49,54
7,2021-09-17 05:26:31,22.29,47
9,2021-09-17 05:26:31,9.02,57
10,2021-09-17 05:26:31,-1.19,93
1,2021-09-17 05:28:28,22.96,82
6,2021-09-17 05:28:28,23.36,66
9,2021-09-17 05:28:28,18.23,67
1,2021-09-17 05:29:45,3.62,75
4,2021-09-17 05:29:45,33.38,54
5,2021-09-17 05:29:45,-3.82,87
6,2021-09-17 05:29:45,23.05,63
7,2021-09-17 05:29:45,30.93,45
8,2021-09-17 05:29:45,-3.34,50
10,2021-09-17 05:29:45,28.8,74
4,2021-09-17 05:30:29,40.42,84
8,2021-09-17 05:30:29,41.26,40
9,2021-09-17 05:30:29,19.61,91
10,2021-09-17 05:30:29,-8.94,71
1,2021-09-17 05:31:18,47.84,50
2,2021-09-17 05:31:18,-2.88,72
3,2021-09-17 05:31:18,40.55,54
4,2021-09-17 05:31:18,-3.33,64
5,2021-09-17 05:31:18,5.43,68
6,2021-09-17 05:31:18,31.22,77
8,2021-09-17 05:31:18,2.76,68
9,2021-09-17 05:31:18,48.14,40
2,2021-09-17 05:32:57,-8.14,83
4,2021-09-17 05:32:57,-5.41,65
5,2021-09-17 05:32:57,-7.49,57
7,2021-09-17 05:32:57,21.33,85
9,2021-09-17 05:32:57,-9.57,52
3,2021-09-17 05:33:08,14.07,80
4,2021-09-17 05:33:08,29.67,71
5,2021-09-17 05:33:08,-5.36,95
8,2021-09-17 05:33:08,2.17,69
9,2021-09-17 05:33:08,-3.43,81
10,2021-09-17 05:33:08,29.0,45
2,2021-09-17 05:33:45,10.94,64
5,2021-09-17 05:33:45,45.39,52
7,2021-09-17 05:33:45,7.24,57
8,2021-09-17 05:33:45,48.67,70
9,2021-09-17 05:33:45,2.07,51
2,2021-09-17 05:35:34,0.51,93
3,2021-09-17 05:35:34,-6.96,57
4,2021-09-17 05:35:34,35.81,72
5,2021-09-17 05:35:34,24.99,61
6,2021-09-17 05:35:34,48.3,91
7,2021-09-17 05:35:34,48.16,94
8,2021-09-17 05:35:34,9.16,47
10,2021-09-17 05:35:34,14.97,85
2,2021-09-17 05:37:00,11.74,93
3,2021-09-17 05:37:00,4.93,79
6,2021-09-17 05:37:00,46.48,71
7,2021-09-17 05:37:00,15.44,75
8,2021-09-17 05:37:00,32.07,49
3,2021-09-17 05:38:01,16.42,47
4,2021-09-17 05:38:01,-6.98,56
6,2021-09-17 05:38:01,17.45,58
7,2021-09-17 05:38:01,33.15,47
9,2021-09-17 05:38:01,21.91,68
1,2021-09-17 05:39:15,26.73,80
2,2021-09-17 05:39:15,24.38,95
4,2021-09-17 05:39:15,24.38,70
5,2021-09-17 05:39:15,47.18,88
6,2021-09-17 05:39:15,2.84,89
2,2021-09-17 05:39:25,6.4,60
3,2021-09-17 05:39:25,-9.33,40
5,2021-09-17 05:39:25,20.84,43
6,2021-09-17 05:39:25,42.67,65
7,2021-09-17 05:39:25,-6.32,47
10,2021-09-17 05:39:25,11.33,47
1,2021-09-17 05:40:01,35.18,52
2,2021-09-17 05:40:01,42.88,94
3,2021-09-17 05:40:01,33.95,57
6,2021-09-17 05:40:01,45.8,52
7,2021-09-17 05:40:01,15.86,71
8,2021-09-17 05:40:01,25.73,88
9,2021-09-17 05:40:01,16.65,50
10,2021-09-17 05:40:01,18.06,69
3,2021-09-17 05:40:26,-0.18,63
6,2021-09-17 05:40:26,49.36,64
10,2021-09-17 05:40:26,16.52,49
1,2021-09-17 05:41:03,42.19,74
2,2021-09-17 05:41:03,-4.95,57
3,2021-09-17 05:41:03,12.5,65
5,2021-09-17 05:41:03,47.26,77
8,2021-09-17 05:41:03,5.74,67
9,2021-09-17 05:41:03,-4.21,49
2,2021-09-17 05:41:53,16.03,86
4,2021-09-17 05:41:53,1.75,74
5,2021-09-17 05:41:53,35.78,47
6,2021-09-17 05:41:53,-9.9,73
7,2021-09-17 05:41:53,17.8,63
8,2021-09-17 05:41:53,49.11,49
10,2021-09-17 05:41:53,44.63,93
1,2021-09-17 05:42:35,45.35,83
2,2021-09-17 05:42:35,3.74,56
4,2021-09-17 05:42:35,-8.28,64
8,2021-09-17 05:42:35,27.24,52
2,2021-09-17 05:42:40,35.75,63
3,2021-09-17 05:42:40,14.42,78
5,2021-09-17 05:42:40,-1.38,60
6,2021-09-17 05:42:40,34.59,61
7,2021-09-17 05:42:40,33.93,41
8,2021-09-17 05:42:40,-3.88,71
10,2021-09-17 05:42:40,2.0,68
1,2021-09-17 05:43:58,-8.36,42
2,2021-09-17 05:43:58,-3.01,49
3,2021-09-17 05:43:58,28.33,65
4,2021-09-17 05:43:58,-8.74,70
5,2021-09-17 05:43:58,32.15,68
8,2021-09-17 05:43:58,29.85,89
9,2021-09-17 05:43:58,5.12,73
1,2021-09-17 05:45:52,23.92,65
3,2021-09-17 05:45:52,-5.6,57
4,2021-09-17 05:45:52,4.8,75
5,2021-09-17 05:45:52,30.94,75
6,2021-09-17 05:45:52,34.79,52
8,2021-09-17 05:45:52,32.47,95
9,2021-09-17 05:45:52,18.68,92
10,2021-09-17 05:45:52,41.05,53
1,2021-09-17 05:47:19,-0.84,86
2,2021-09-17 05:47:19,21.36,91
3,2021-09-17 05:47:19,14.33,59
5,2021-09-17 05:47:19,28.9,53
6,2021-09-17 05:48:01,30.57,86
